Date,Open,High,Low,Close,Adj Close,Volume
2022-02-08,57808.58203,57808.58203,57808.58203,57808.58203,57808.58203,0
2022-02-09,58465.96484,58465.96484,58465.96484,58465.96484,58465.96484,0
2022-02-10,58926.02734,58926.02734,58926.02734,58926.02734,58926.02734,0
2022-02-11,58152.91406,58152.91406,58152.91406,58152.91406,58152.91406,0
2022-02-14,56405.84375,56405.84375,56405.84375,56405.84375,56405.84375,0
2022-02-15,58142.05078,58142.05078,58142.05078,58142.05078,58142.05078,0
2022-02-16,57996.67578,57996.67578,57996.67578,57996.67578,57996.67578,0
2022-02-17,57892.01172,57892.01172,57892.01172,57892.01172,57892.01172,0
2022-02-18,57832.97656,57832.97656,57832.97656,57832.97656,57832.97656,0
2022-02-21,null,null,null,null,null,null
2022-02-22,57300.68359,57300.68359,57300.68359,57300.68359,57300.68359,0
2022-02-23,57232.0625,57232.0625,57232.0625,57232.0625,57232.0625,0
2022-02-24,54529.91406,54529.91406,54529.91406,54529.91406,54529.91406,0
2022-02-25,55858.52344,55858.52344,55858.52344,55858.52344,55858.52344,0
2022-02-28,56247.27734,56247.27734,56247.27734,56247.27734,56247.27734,0
2022-03-02,55468.89844,55468.89844,55468.89844,55468.89844,55468.89844,0
2022-03-03,55102.68359,55102.68359,55102.68359,55102.68359,55102.68359,0
2022-03-04,54333.80859,54333.80859,54333.80859,54333.80859,54333.80859,0
2022-03-07,52842.75391,52842.75391,52842.75391,52842.75391,52842.75391,0
2022-03-08,53424.09375,53424.09375,53424.09375,53424.09375,53424.09375,0
2022-03-09,54647.33594,54647.33594,54647.33594,54647.33594,54647.33594,0
2022-03-10,55464.39063,55464.39063,55464.39063,55464.39063,55464.39063,0
2022-03-11,55550.29688,55550.29688,55550.29688,55550.29688,55550.29688,0
2022-03-14,56486.01953,56486.01953,56486.01953,56486.01953,56486.01953,0
2022-03-15,55776.85156,55776.85156,55776.85156,55776.85156,55776.85156,0
2022-03-16,56816.64844,56816.64844,56816.64844,56816.64844,56816.64844,0
2022-03-17,57863.92578,57863.92578,57863.92578,57863.92578,57863.92578,0
2022-03-21,57292.48438,57292.48438,57292.48438,57292.48438,57292.48438,0
2022-03-22,57989.30469,57989.30469,57989.30469,57989.30469,57989.30469,0
2022-03-23,57684.82422,57684.82422,57684.82422,57684.82422,57684.82422,0
2022-03-24,57595.67578,57595.67578,57595.67578,57595.67578,57595.67578,0
2022-03-25,57362.19922,57362.19922,57362.19922,57362.19922,57362.19922,0
2022-03-28,57593.48828,57593.48828,57593.48828,57593.48828,57593.48828,0
2022-03-29,57943.64453,57943.64453,57943.64453,57943.64453,57943.64453,0
2022-03-30,58683.98828,58683.98828,58683.98828,58683.98828,58683.98828,0
2022-03-31,58568.50391,58568.50391,58568.50391,58568.50391,58568.50391,0
2022-04-01,59276.68359,59276.68359,59276.68359,59276.68359,59276.68359,0
2022-04-04,60611.74219,60611.74219,60611.74219,60611.74219,60611.74219,0
2022-04-05,60176.5,60176.5,60176.5,60176.5,60176.5,0
2022-04-06,59610.41016,59610.41016,59610.41016,59610.41016,59610.41016,0
2022-04-07,59034.94531,59034.94531,59034.94531,59034.94531,59034.94531,0
2022-04-08,59447.17578,59447.17578,59447.17578,59447.17578,59447.17578,0
2022-04-11,58964.56641,58964.56641,58964.56641,58964.56641,58964.56641,0
2022-04-12,58576.36719,58576.36719,58576.36719,58576.36719,58576.36719,0
2022-04-13,58338.93359,58338.93359,58338.93359,58338.93359,58338.93359,0
2022-04-18,57166.74609,57166.74609,57166.74609,57166.74609,57166.74609,0
2022-04-19,56463.14844,56463.14844,56463.14844,56463.14844,56463.14844,0
2022-04-20,57037.5,57037.5,57037.5,57037.5,57037.5,0
2022-04-21,57911.68359,57911.68359,57911.68359,57911.68359,57911.68359,0
2022-04-22,57197.14844,57197.14844,57197.14844,57197.14844,57197.14844,0
2022-04-25,56579.89063,56579.89063,56579.89063,56579.89063,56579.89063,0
2022-04-26,57356.61328,57356.61328,57356.61328,57356.61328,57356.61328,0
2022-04-27,56819.38672,56819.38672,56819.38672,56819.38672,56819.38672,0
2022-04-28,57521.05859,57521.05859,57521.05859,57521.05859,57521.05859,0
2022-04-29,57060.87109,57060.87109,57060.87109,57060.87109,57060.87109,0
2022-05-02,56975.99219,56975.99219,56975.99219,56975.99219,56975.99219,0
2022-05-04,55669.03125,55669.03125,55669.03125,55669.03125,55669.03125,0
2022-05-05,55702.23047,55702.23047,55702.23047,55702.23047,55702.23047,0
2022-05-06,54835.58203,54835.58203,54835.58203,54835.58203,54835.58203,0
2022-05-09,54470.66797,54470.66797,54470.66797,54470.66797,54470.66797,0
2022-05-10,54364.84766,54364.84766,54364.84766,54364.84766,54364.84766,0
2022-05-11,54088.39063,54088.39063,54088.39063,54088.39063,54088.39063,0
2022-05-12,52930.31641,52930.31641,52930.31641,52930.31641,52930.31641,0
2022-05-13,52793.62109,52793.62109,52793.62109,52793.62109,52793.62109,0
2022-05-16,52973.83984,52973.83984,52973.83984,52973.83984,52973.83984,0
2022-05-17,54318.46875,54318.46875,54318.46875,54318.46875,54318.46875,0
2022-05-18,54208.53516,54208.53516,54208.53516,54208.53516,54208.53516,0
2022-05-19,52792.23438,52792.23438,52792.23438,52792.23438,52792.23438,0
2022-05-20,54326.38672,54326.38672,54326.38672,54326.38672,54326.38672,0
2022-05-23,54288.60938,54288.60938,54288.60938,54288.60938,54288.60938,0
2022-05-24,54052.60938,54052.60938,54052.60938,54052.60938,54052.60938,0
2022-05-25,53749.25781,53749.25781,53749.25781,53749.25781,53749.25781,0
2022-05-26,54252.52734,54252.52734,54252.52734,54252.52734,54252.52734,0
2022-05-27,54884.65625,54884.65625,54884.65625,54884.65625,54884.65625,0
2022-05-30,null,null,null,null,null,null
2022-05-31,55566.41016,55566.41016,55566.41016,55566.41016,55566.41016,0
2022-06-01,55381.16797,55381.16797,55381.16797,55381.16797,55381.16797,0
2022-06-02,55818.10938,55818.10938,55818.10938,55818.10938,55818.10938,0
2022-06-03,55769.23438,55769.23438,55769.23438,55769.23438,55769.23438,0
2022-06-06,55675.31641,55675.31641,55675.31641,55675.31641,55675.31641,0
2022-06-07,55107.33594,55107.33594,55107.33594,55107.33594,55107.33594,0
2022-06-08,54892.48438,54892.48438,54892.48438,54892.48438,54892.48438,0
2022-06-09,55320.28516,55320.28516,55320.28516,55320.28516,55320.28516,0
2022-06-10,null,null,null,null,null,null
2022-06-13,52846.69922,52846.69922,52846.69922,52846.69922,52846.69922,0
2022-06-14,52693.56641,52693.56641,52693.56641,52693.56641,52693.56641,0
2022-06-15,52541.39453,52541.39453,52541.39453,52541.39453,52541.39453,0
2022-06-16,51495.78516,51495.78516,51495.78516,51495.78516,51495.78516,0
2022-06-17,51360.41797,51360.41797,51360.41797,51360.41797,51360.41797,0
2022-06-20,null,null,null,null,null,null
2022-06-21,52532.07031,52532.07031,52532.07031,52532.07031,52532.07031,0
2022-06-22,51822.53516,51822.53516,51822.53516,51822.53516,51822.53516,0
2022-06-23,52265.71875,52265.71875,52265.71875,52265.71875,52265.71875,0
2022-06-24,52727.98047,52727.98047,52727.98047,52727.98047,52727.98047,0
2022-06-27,53161.28125,53161.28125,53161.28125,53161.28125,53161.28125,0
2022-06-28,53177.45313,53177.45313,53177.45313,53177.45313,53177.45313,0
2022-06-29,53026.96875,53026.96875,53026.96875,53026.96875,53026.96875,0
2022-06-30,53018.94141,53018.94141,53018.94141,53018.94141,53018.94141,0
2022-07-01,null,null,null,null,null,null
2022-07-04,null,null,null,null,null,null
2022-07-05,53134.34766,53134.34766,53134.34766,53134.34766,53134.34766,0
2022-07-06,53750.97266,53750.97266,53750.97266,53750.97266,53750.97266,0
2022-07-07,54178.45703,54178.45703,54178.45703,54178.45703,54178.45703,0
2022-07-08,54481.84375,54481.84375,54481.84375,54481.84375,54481.84375,0
2022-07-11,54395.23438,54395.23438,54395.23438,54395.23438,54395.23438,0
2022-07-12,53886.61328,53886.61328,53886.61328,53886.61328,53886.61328,0
2022-07-13,53514.14844,53514.14844,53514.14844,53514.14844,53514.14844,0
2022-07-14,53416.14844,53416.14844,53416.14844,53416.14844,53416.14844,0
2022-07-15,53760.77734,53760.77734,53760.77734,53760.77734,53760.77734,0
2022-07-18,54521.14844,54521.14844,54521.14844,54521.14844,54521.14844,0
2022-07-19,54767.61719,54767.61719,54767.61719,54767.61719,54767.61719,0
2022-07-20,55397.53125,55397.53125,55397.53125,55397.53125,55397.53125,0
2022-07-21,55681.94922,55681.94922,55681.94922,55681.94922,55681.94922,0
2022-07-22,56072.22656,56072.22656,56072.22656,56072.22656,56072.22656,0
2022-07-25,55766.22266,55766.22266,55766.22266,55766.22266,55766.22266,0
2022-07-26,55268.48828,55268.48828,55268.48828,55268.48828,55268.48828,0
2022-07-27,55816.32031,55816.32031,55816.32031,55816.32031,55816.32031,0
2022-07-28,56857.79297,56857.79297,56857.79297,56857.79297,56857.79297,0
2022-07-29,57570.25391,57570.25391,57570.25391,57570.25391,57570.25391,0
2022-08-01,58115.5,58115.5,58115.5,58115.5,58115.5,0
2022-08-02,58136.35938,58136.35938,58136.35938,58136.35938,58136.35938,0
2022-08-03,58350.53125,58350.53125,58350.53125,58350.53125,58350.53125,0
2022-08-04,58298.80469,58298.80469,58298.80469,58298.80469,58298.80469,0
2022-08-05,58387.92969,58387.92969,58387.92969,58387.92969,58387.92969,0
2022-08-08,58853.06641,58853.06641,58853.06641,58853.06641,58853.06641,0
2022-08-10,58817.28906,58817.28906,58817.28906,58817.28906,58817.28906,0
2022-08-11,59332.60547,59332.60547,59332.60547,59332.60547,59332.60547,0
2022-08-12,59462.78125,59462.78125,59462.78125,59462.78125,59462.78125,0
2022-08-16,59842.20703,59842.20703,59842.20703,59842.20703,59842.20703,0
2022-08-17,60260.125,60260.125,60260.125,60260.125,60260.125,0
2022-08-18,60298,60298,60298,60298,60298,0
2022-08-19,59646.14844,59646.14844,59646.14844,59646.14844,59646.14844,0
2022-08-22,58773.87109,58773.87109,58773.87109,58773.87109,58773.87109,0
2022-08-23,59031.30078,59031.30078,59031.30078,59031.30078,59031.30078,0
2022-08-24,59085.42969,59085.42969,59085.42969,59085.42969,59085.42969,0
2022-08-25,58774.72266,58774.72266,58774.72266,58774.72266,58774.72266,0
2022-08-26,58833.87109,58833.87109,58833.87109,58833.87109,58833.87109,0
2022-08-29,57972.62109,57972.62109,57972.62109,57972.62109,57972.62109,0
2022-08-30,59537.07422,59537.07422,59537.07422,59537.07422,59537.07422,0
2022-09-01,58766.58984,58766.58984,58766.58984,58766.58984,58766.58984,0
2022-09-02,58803.33203,58803.33203,58803.33203,58803.33203,58803.33203,0
2022-09-05,null,null,null,null,null,null
2022-09-06,59196.99219,59196.99219,59196.99219,59196.99219,59196.99219,0
2022-09-07,59028.90625,59028.90625,59028.90625,59028.90625,59028.90625,0
2022-09-08,59688.21484,59688.21484,59688.21484,59688.21484,59688.21484,0
2022-09-09,59793.14453,59793.14453,59793.14453,59793.14453,59793.14453,0
2022-09-12,60115.125,60115.125,60115.125,60115.125,60115.125,0
2022-09-13,60571.08203,60571.08203,60571.08203,60571.08203,60571.08203,0
2022-09-14,60346.96484,60346.96484,60346.96484,60346.96484,60346.96484,0
2022-09-15,59934.01172,59934.01172,59934.01172,59934.01172,59934.01172,0
2022-09-16,58840.79297,58840.79297,58840.79297,58840.79297,58840.79297,0
2022-09-19,59141.23438,59141.23438,59141.23438,59141.23438,59141.23438,0
2022-09-20,59719.74219,59719.74219,59719.74219,59719.74219,59719.74219,0
2022-09-21,59456.77734,59456.77734,59456.77734,59456.77734,59456.77734,0
2022-09-22,59119.71875,59119.71875,59119.71875,59119.71875,59119.71875,0
2022-09-23,58098.92188,58098.92188,58098.92188,58098.92188,58098.92188,0
2022-09-26,57145.21484,57145.21484,57145.21484,57145.21484,57145.21484,0
2022-09-27,57107.51953,57107.51953,57107.51953,57107.51953,57107.51953,0
2022-09-28,56598.27734,56598.27734,56598.27734,56598.27734,56598.27734,0
2022-09-29,56409.96094,56409.96094,56409.96094,56409.96094,56409.96094,0
2022-09-30,57426.92188,57426.92188,57426.92188,57426.92188,57426.92188,0
2022-10-03,56788.80469,56788.80469,56788.80469,56788.80469,56788.80469,0
2022-10-04,58065.47266,58065.47266,58065.47266,58065.47266,58065.47266,0
2022-10-06,58222.10156,58222.10156,58222.10156,58222.10156,58222.10156,0
2022-10-07,58191.28906,58191.28906,58191.28906,58191.28906,58191.28906,0
2022-10-10,57991.11328,57991.11328,57991.11328,57991.11328,57991.11328,0
2022-10-11,57147.31641,57147.31641,57147.31641,57147.31641,57147.31641,0
2022-10-12,57625.91016,57625.91016,57625.91016,57625.91016,57625.91016,0
2022-10-13,57235.33203,57235.33203,57235.33203,57235.33203,57235.33203,0
2022-10-14,57919.96875,57919.96875,57919.96875,57919.96875,57919.96875,0
2022-10-17,58410.97656,58410.97656,58410.97656,58410.97656,58410.97656,0
2022-10-18,58960.59766,58960.59766,58960.59766,58960.59766,58960.59766,0
2022-10-19,59107.1875,59107.1875,59107.1875,59107.1875,59107.1875,0
2022-10-20,59202.89844,59202.89844,59202.89844,59202.89844,59202.89844,0
2022-10-21,59307.14844,59307.14844,59307.14844,59307.14844,59307.14844,0
2022-10-24,59831.66016,59831.66016,59831.66016,59831.66016,59831.66016,0
2022-10-25,59543.96094,59543.96094,59543.96094,59543.96094,59543.96094,0
2022-10-27,59756.83594,59756.83594,59756.83594,59756.83594,59756.83594,0
2022-10-28,59959.85156,59959.85156,59959.85156,59959.85156,59959.85156,0
2022-10-31,60746.58984,60746.58984,60746.58984,60746.58984,60746.58984,0
2022-11-01,61121.35156,61121.35156,61121.35156,61121.35156,61121.35156,0
2022-11-02,60906.08594,60906.08594,60906.08594,60906.08594,60906.08594,0
2022-11-03,60836.40625,60836.40625,60836.40625,60836.40625,60836.40625,0
2022-11-04,60950.36328,60950.36328,60950.36328,60950.36328,60950.36328,0
2022-11-07,61185.14453,61185.14453,61185.14453,61185.14453,61185.14453,0
2022-11-09,61033.54688,61033.54688,61033.54688,61033.54688,61033.54688,0
2022-11-10,60613.69922,60613.69922,60613.69922,60613.69922,60613.69922,0
2022-11-11,61795.03906,61795.03906,61795.03906,61795.03906,61795.03906,0
2022-11-14,61624.15234,61624.15234,61624.15234,61624.15234,61624.15234,0
2022-11-15,61872.99219,61872.99219,61872.99219,61872.99219,61872.99219,0
2022-11-16,61980.71875,61980.71875,61980.71875,61980.71875,61980.71875,0
2022-11-17,61750.59766,61750.59766,61750.59766,61750.59766,61750.59766,0
2022-11-18,61663.48047,61663.48047,61663.48047,61663.48047,61663.48047,0
2022-11-21,61144.83984,61144.83984,61144.83984,61144.83984,61144.83984,0
2022-11-22,61418.96484,61418.96484,61418.96484,61418.96484,61418.96484,0
2022-11-23,61510.58594,61510.58594,61510.58594,61510.58594,61510.58594,0
2022-11-24,null,null,null,null,null,null
2022-11-25,62293.64063,62293.64063,62293.64063,62293.64063,62293.64063,0
2022-11-28,62504.79688,62504.79688,62504.79688,62504.79688,62504.79688,0
2022-11-29,62681.84375,62681.84375,62681.84375,62681.84375,62681.84375,0
2022-11-30,63099.64844,63099.64844,63099.64844,63099.64844,63099.64844,0
2022-12-01,63284.18359,63284.18359,63284.18359,63284.18359,63284.18359,0
2022-12-02,62868.50391,62868.50391,62868.50391,62868.50391,62868.50391,0
2022-12-05,62834.59766,62834.59766,62834.59766,62834.59766,62834.59766,0
2022-12-06,62626.36328,62626.36328,62626.36328,62626.36328,62626.36328,0
2022-12-07,62410.67578,62410.67578,62410.67578,62410.67578,62410.67578,0
2022-12-08,62570.68359,62570.68359,62570.68359,62570.68359,62570.68359,0
2022-12-09,62181.67188,62181.67188,62181.67188,62181.67188,62181.67188,0
2022-12-12,62130.57031,62130.57031,62130.57031,62130.57031,62130.57031,0
2022-12-13,62533.30078,62533.30078,62533.30078,62533.30078,62533.30078,0
2022-12-14,62677.90625,62677.90625,62677.90625,62677.90625,62677.90625,0
2022-12-15,61799.03125,61799.03125,61799.03125,61799.03125,61799.03125,0
2022-12-16,61337.80469,61337.80469,61337.80469,61337.80469,61337.80469,0
2022-12-19,61806.19141,61806.19141,61806.19141,61806.19141,61806.19141,0
2022-12-20,61702.28516,61702.28516,61702.28516,61702.28516,61702.28516,0
2022-12-21,61067.23828,61067.23828,61067.23828,61067.23828,61067.23828,0
2022-12-22,60826.22266,60826.22266,60826.22266,60826.22266,60826.22266,0
2022-12-23,59845.29297,59845.29297,59845.29297,59845.29297,59845.29297,0
2022-12-26,null,null,null,null,null,null
2022-12-27,60927.42969,60927.42969,60927.42969,60927.42969,60927.42969,0
2022-12-28,60910.27344,60910.27344,60910.27344,60910.27344,60910.27344,0
2022-12-29,61133.88281,61133.88281,61133.88281,61133.88281,61133.88281,0
2022-12-30,60840.74219,60840.74219,60840.74219,60840.74219,60840.74219,0
2023-01-02,null,null,null,null,null,null
2023-01-03,61294.20313,61294.20313,61294.20313,61294.20313,61294.20313,0
2023-01-04,60657.44922,60657.44922,60657.44922,60657.44922,60657.44922,0
2023-01-05,60353.26953,60353.26953,60353.26953,60353.26953,60353.26953,0
2023-01-06,59900.37109,59900.37109,59900.37109,59900.37109,59900.37109,0
2023-01-09,60747.30859,60747.30859,60747.30859,60747.30859,60747.30859,0
2023-01-10,60115.48438,60115.48438,60115.48438,60115.48438,60115.48438,0
2023-01-11,60105.50391,60105.50391,60105.50391,60105.50391,60105.50391,0
2023-01-12,59958.03125,59958.03125,59958.03125,59958.03125,59958.03125,0
2023-01-13,60261.17969,60261.17969,60261.17969,60261.17969,60261.17969,0
2023-01-16,null,null,null,null,null,null
2023-01-17,60655.72656,60655.72656,60655.72656,60655.72656,60655.72656,0
2023-01-18,61045.74219,61045.74219,61045.74219,61045.74219,61045.74219,0
2023-01-19,60858.42969,60858.42969,60858.42969,60858.42969,60858.42969,0
2023-01-20,60621.76953,60621.76953,60621.76953,60621.76953,60621.76953,0
2023-01-23,60941.67578,60941.67578,60941.67578,60941.67578,60941.67578,0
2023-01-24,60978.74609,60978.74609,60978.74609,60978.74609,60978.74609,0
2023-01-25,60205.0625,60205.0625,60205.0625,60205.0625,60205.0625,0
2023-01-27,59330.89844,59330.89844,59330.89844,59330.89844,59330.89844,0
2023-01-30,59500.40625,59500.40625,59500.40625,59500.40625,59500.40625,0
2023-01-31,59549.90234,59549.90234,59549.90234,59549.90234,59549.90234,0
2023-02-01,59708.08203,59708.08203,59708.08203,59708.08203,59708.08203,0
2023-02-02,59932.23828,59932.23828,59932.23828,59932.23828,59932.23828,0
2023-02-03,60841.88281,60841.88281,60841.88281,60841.88281,60841.88281,0
2023-02-06,60506.89844,60506.89844,60506.89844,60506.89844,60506.89844,0
2023-02-07,60286.04297,60286.04297,60286.04297,60286.04297,60286.04297,0
2023-02-08,60663.78906,60663.78906,60663.78906,60663.78906,60663.78906,0
2023-02-09,60806.22266,60806.22266,60806.22266,60806.22266,60806.22266,0
2023-02-10,60682.69922,60682.69922,60682.69922,60682.69922,60682.69922,0
2023-02-13,60431.83984,60431.83984,60431.83984,60431.83984,60431.83984,0
2023-02-14,61032.25781,61032.25781,61032.25781,61032.25781,61032.25781,0
2023-02-15,61275.08984,61275.08984,61275.08984,61275.08984,61275.08984,0
2023-02-16,61319.51563,61319.51563,61319.51563,61319.51563,61319.51563,0
2023-02-17,61002.57031,61002.57031,61002.57031,61002.57031,61002.57031,0
2023-02-20,null,null,null,null,null,null
2023-02-21,60672.71875,60672.71875,60672.71875,60672.71875,60672.71875,0
2023-02-22,59744.98438,59744.98438,59744.98438,59744.98438,59744.98438,0
2023-02-23,59605.79688,59605.79688,59605.79688,59605.79688,59605.79688,0
2023-02-24,59463.93359,59463.93359,59463.93359,59463.93359,59463.93359,0
2023-02-27,59288.34766,59288.34766,59288.34766,59288.34766,59288.34766,0
2023-02-28,58962.11719,58962.11719,58962.11719,58962.11719,58962.11719,0
2023-03-01,59411.07422,59411.07422,59411.07422,59411.07422,59411.07422,0
2023-03-02,58909.35156,58909.35156,58909.35156,58909.35156,58909.35156,0
2023-03-03,59808.96484,59808.96484,59808.96484,59808.96484,59808.96484,0
2023-03-06,60224.46094,60224.46094,60224.46094,60224.46094,60224.46094,0
2023-03-08,60348.09375,60348.09375,60348.09375,60348.09375,60348.09375,0
2023-03-09,59806.27734,59806.27734,59806.27734,59806.27734,59806.27734,0
2023-03-10,59135.13281,59135.13281,59135.13281,59135.13281,59135.13281,0
2023-03-13,58237.84766,58237.84766,58237.84766,58237.84766,58237.84766,0
2023-03-14,57900.19141,57900.19141,57900.19141,57900.19141,57900.19141,0
2023-03-15,57555.89844,57555.89844,57555.89844,57555.89844,57555.89844,0
2023-03-16,57634.83594,57634.83594,57634.83594,57634.83594,57634.83594,0
2023-03-17,57989.89844,57989.89844,57989.89844,57989.89844,57989.89844,0
2023-03-20,57628.95313,57628.95313,57628.95313,57628.95313,57628.95313,0
2023-03-21,58074.67578,58074.67578,58074.67578,58074.67578,58074.67578,0
2023-03-22,58214.58984,58214.58984,58214.58984,58214.58984,58214.58984,0
2023-03-23,57925.27734,57925.27734,57925.27734,57925.27734,57925.27734,0
2023-03-24,57527.10156,57527.10156,57527.10156,57527.10156,57527.10156,0
2023-03-27,57653.85938,57653.85938,57653.85938,57653.85938,57653.85938,0
2023-03-28,57613.71484,57613.71484,57613.71484,57613.71484,57613.71484,0
2023-03-29,57960.08594,57960.08594,57960.08594,57960.08594,57960.08594,0
2023-03-31,58991.52344,58991.52344,58991.52344,58991.52344,58991.52344,0
2023-04-03,59106.44141,59106.44141,59106.44141,59106.44141,59106.44141,0
2023-04-05,59689.3125,59689.3125,59689.3125,59689.3125,59689.3125,0
2023-04-06,59832.96875,59832.96875,59832.96875,59832.96875,59832.96875,0
2023-04-10,59846.51172,59846.51172,59846.51172,59846.51172,59846.51172,0
2023-04-11,60157.71875,60157.71875,60157.71875,60157.71875,60157.71875,0
2023-04-12,60392.76953,60392.76953,60392.76953,60392.76953,60392.76953,0
2023-04-13,60431.00391,60431.00391,60431.00391,60431.00391,60431.00391,0
2023-04-17,59910.75,59910.75,59910.75,59910.75,59910.75,0
2023-04-18,59727.01172,59727.01172,59727.01172,59727.01172,59727.01172,0
2023-04-19,59567.80078,59567.80078,59567.80078,59567.80078,59567.80078,0
2023-04-20,59632.34766,59632.34766,59632.34766,59632.34766,59632.34766,0
2023-04-21,59655.0625,59655.0625,59655.0625,59655.0625,59655.0625,0
2023-04-24,60056.10156,60056.10156,60056.10156,60056.10156,60056.10156,0
2023-04-25,60130.71484,60130.71484,60130.71484,60130.71484,60130.71484,0
2023-04-26,60300.57813,60300.57813,60300.57813,60300.57813,60300.57813,0
2023-04-27,60649.37891,60649.37891,60649.37891,60649.37891,60649.37891,0
2023-04-28,61112.4375,61112.4375,61112.4375,61112.4375,61112.4375,0
2023-05-02,61354.70703,61354.70703,61354.70703,61354.70703,61354.70703,0
2023-05-03,61193.29688,61193.29688,61193.29688,61193.29688,61193.29688,0
2023-05-04,61749.24609,61749.24609,61749.24609,61749.24609,61749.24609,0
2023-05-05,61054.29297,61054.29297,61054.29297,61054.29297,61054.29297,0
2023-05-08,61764.25,61764.25,61764.25,61764.25,61764.25,0
2023-05-09,61761.32813,61761.32813,61761.32813,61761.32813,61761.32813,0
2023-05-10,61940.19922,61940.19922,61940.19922,61940.19922,61940.19922,0
2023-05-11,61904.52344,61904.52344,61904.52344,61904.52344,61904.52344,0
2023-05-12,62027.90234,62027.90234,62027.90234,62027.90234,62027.90234,0
2023-05-15,62345.71484,62345.71484,62345.71484,62345.71484,62345.71484,0
2023-05-16,61932.46484,61932.46484,61932.46484,61932.46484,61932.46484,0
2023-05-17,61560.63672,61560.63672,61560.63672,61560.63672,61560.63672,0
2023-05-18,61431.73438,61431.73438,61431.73438,61431.73438,61431.73438,0
2023-05-19,61729.68359,61729.68359,61729.68359,61729.68359,61729.68359,0
2023-05-22,61963.68359,61963.68359,61963.68359,61963.68359,61963.68359,0
2023-05-23,null,null,null,null,null,null
2023-05-24,61773.77734,61773.77734,61773.77734,61773.77734,61773.77734,0
2023-05-25,61872.625,61872.625,61872.625,61872.625,61872.625,0
2023-05-26,62501.6875,62501.6875,62501.6875,62501.6875,62501.6875,0
2023-05-29,null,null,null,null,null,null
2023-05-30,62969.13281,62969.13281,62969.13281,62969.13281,62969.13281,0
2023-05-31,62622.23438,62622.23438,62622.23438,62622.23438,62622.23438,0
2023-06-01,62428.54297,62428.54297,62428.54297,62428.54297,62428.54297,0
2023-06-02,62547.10547,62547.10547,62547.10547,62547.10547,62547.10547,0
2023-06-05,62787.46875,62787.46875,62787.46875,62787.46875,62787.46875,0
2023-06-06,62792.875,62792.875,62792.875,62792.875,62792.875,0
2023-06-07,63142.96484,63142.96484,63142.96484,63142.96484,63142.96484,0
2023-06-08,62848.64453,62848.64453,62848.64453,62848.64453,62848.64453,0
2023-06-09,62625.62891,62625.62891,62625.62891,62625.62891,62625.62891,0
2023-06-12,null,null,null,null,null,null
2023-06-13,63143.16406,63143.16406,63143.16406,63143.16406,63143.16406,0
2023-06-14,63228.51563,63228.51563,63228.51563,63228.51563,63228.51563,0
2023-06-15,62917.63281,62917.63281,62917.63281,62917.63281,62917.63281,0
2023-06-16,63384.57813,63384.57813,63384.57813,63384.57813,63384.57813,0
2023-06-19,null,null,null,null,null,null
2023-06-20,63327.69922,63327.69922,63327.69922,63327.69922,63327.69922,0
2023-06-21,63523.15625,63523.15625,63523.15625,63523.15625,63523.15625,0
2023-06-22,63238.89063,63238.89063,63238.89063,63238.89063,63238.89063,0
2023-06-23,62979.36719,62979.36719,62979.36719,62979.36719,62979.36719,0
2023-06-26,62969.99609,62969.99609,62969.99609,62969.99609,62969.99609,0
2023-06-27,63416.03516,63416.03516,63416.03516,63416.03516,63416.03516,0
2023-06-28,63915.42188,63915.42188,63915.42188,63915.42188,63915.42188,0
2023-06-30,64718.5625,64718.5625,64718.5625,64718.5625,64718.5625,0
2023-07-03,65205.05078,65205.05078,65205.05078,65205.05078,65205.05078,0
2023-07-04,null,null,null,null,null,null
2023-07-05,65446.03516,65446.03516,65446.03516,65446.03516,65446.03516,0
2023-07-06,65785.64063,65785.64063,65785.64063,65785.64063,65785.64063,0
2023-07-07,65280.44922,65280.44922,65280.44922,65280.44922,65280.44922,0
2023-07-10,65344.16797,65344.16797,65344.16797,65344.16797,65344.16797,0
2023-07-11,65617.84375,65617.84375,65617.84375,65617.84375,65617.84375,0
2023-07-12,65393.90234,65393.90234,65393.90234,65393.90234,65393.90234,0
2023-07-13,65558.89063,65558.89063,65558.89063,65558.89063,65558.89063,0
2023-07-14,66060.90625,66060.90625,66060.90625,66060.90625,66060.90625,0
2023-07-17,66589.92969,66589.92969,66589.92969,66589.92969,66589.92969,0
2023-07-18,66795.14063,66795.14063,66795.14063,66795.14063,66795.14063,0
2023-07-19,67097.4375,67097.4375,67097.4375,67097.4375,67097.4375,0
2023-07-20,67571.89844,67571.89844,67571.89844,67571.89844,67571.89844,0
2023-07-21,66684.25781,66684.25781,66684.25781,66684.25781,66684.25781,0
2023-07-24,66384.77344,66384.77344,66384.77344,66384.77344,66384.77344,0
2023-07-25,66355.71094,66355.71094,66355.71094,66355.71094,66355.71094,0
2023-07-26,66707.19531,66707.19531,66707.19531,66707.19531,66707.19531,0
2023-07-27,66266.8125,66266.8125,66266.8125,66266.8125,66266.8125,0
2023-07-28,66160.19531,66160.19531,66160.19531,66160.19531,66160.19531,0
2023-07-31,66527.67188,66527.67188,66527.67188,66527.67188,66527.67188,0
2023-08-01,66459.3125,66459.3125,66459.3125,66459.3125,66459.3125,0
2023-08-02,65782.78125,65782.78125,65782.78125,65782.78125,65782.78125,0
